code_smells,major_violations,blocker_violations,maintainability_issues,sqale_debt_ratio,duplicated_files,minor_violations,files,duplicated_lines_density,critical_violations,effort_to_reach_maintainability_rating_a,uncovered_lines,classes,forks,total_contributors,total_files,stars,size_kb,total_pull_requests,created_year,created_month,created_day,sqale_rating,mantenibilidad
0.559139784946237,-0.2,4.11111111111111,0.597701149425287,1.96415770609319,0,6,-0.175206611570248,16.650406504065,0,-0.0476190476190476,0,1.66666666666667,5,1,-0.113924050632911,24,-0.0345643078042568,23,-1,0.8,0.25,0,2
-0.193548387096774,-0.2,0,-0.206896551724138,0,6,0,6.35702479338843,-0.008130081300813,0.475,16.4761904761905,-0.0168067226890756,1.77777777777778,18,1,1.07594936708861,66,0.128433691104239,13,-0.25,-1.2,-0.8125,0,1
-0.150537634408602,0.4,0,-0.160919540229885,0,13,0,10.8628099173554,-0.008130081300813,4.575,15.6666666666667,1.02521008403361,5.11111111111111,115,3,0.265822784810127,151,0.108786610878661,30,-0.75,-0.6,0.5,0,2
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.185123966942149,-0.008130081300813,0,-0.19047619047619,0.0168067226890756,-0.111111111111111,84,4,0.569620253164557,99,0.0196470802255775,30,-1,1,-0.75,0,2
0,0.2,1.33333333333333,0,0,0,2.5,-0.0297520661157024,0.41869918699187,0,-0.142857142857143,0,-0.111111111111111,0,0,-0.316455696202532,0,0.018555575768601,4,-0.5,-1.2,0.75,0,0
0.21505376344086,1,1,0.229885057471264,0,0,1,4.8297520661157,-0.008130081300813,0,11.1428571428571,-0.0840336134453781,10.2222222222222,0,0,-0.405063291139241,0,0.109514280516645,0,-1,0.6,-0.125,0,1
-0.193548387096774,-0.2,0,-0.206896551724138,0.0043010752688172,0,-0.25,-0.152066115702479,-0.008130081300813,0.125,-0.19047619047619,3.14285714285714,1,0,0,0.506329113924051,1,-0.0953247225759505,0,0.5,0,0.625,0,0
-0.236559139784946,0.2,0.111111111111111,-0.252873563218391,0,0,-0.25,0.376859504132231,0.971544715447154,0,-0.142857142857143,0,-0.111111111111111,0,0,-0.20253164556962,0,-0.154629798071675,0,0.25,-0.2,-0.25,0,1
0.516129032258065,0.4,4.11111111111111,0.528735632183908,5.36200716845878,0,0.25,-0.152066115702479,28.0894308943089,0,1.42857142857143,0,-0.111111111111111,0,0,-0.379746835443038,0,-0.156812806985629,0,-0.5,0,0.625,0,0
-0.236559139784946,-0.4,0,-0.252873563218391,0,154,0,0.383471074380165,-0.008130081300813,0,1.76190476190476,-0.0840336134453781,-0.111111111111111,0,0,3.89873417721519,1,4.35510278333637,5,-1,-1,-0.75,0,1
-0.236559139784946,-0.2,0,-0.252873563218391,0,0,-0.25,0.489256198347107,0.930894308943089,0,-0.19047619047619,-0.0672268907563025,0.222222222222222,0,1,-0.291139240506329,3,0.0050936874658904,10,-0.5,-0.2,-0.4375,0,1
-0.10752688172043,0.8,0,-0.114942528735632,0,91,0,5.34876033057851,-0.008130081300813,1.225,7.66666666666667,0.0336134453781512,-0.111111111111111,0,0,-0.227848101265823,1,0.0298344551573585,7,-0.5,-1,0.5625,0,0
-0.043010752688172,0.2,1.11111111111111,-0.0459770114942528,0,0,2,0.20495867768595,0.707317073170732,0,-0.142857142857143,0,-0.111111111111111,7,1,0.30379746835443,25,0.343823903947608,25,-0.5,-1,0.3125,0,2
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.198347107438017,-0.008130081300813,0,-0.19047619047619,0.521008403361345,-0.111111111111111,0,0,-0.417721518987342,0,-0.156085137347644,0,-1,0.4,0.6875,0,0
-0.193548387096774,-0.4,0.111111111111111,-0.206896551724138,0,104,0,0.406611570247934,-0.008130081300813,0,0.428571428571429,-0.0840336134453781,-0.111111111111111,0,0,0.0759493670886076,0,-0.146625432053848,1,-0.5,0.2,-0.5625,0,1
0.279569892473118,0.2,2.77777777777778,0.252873563218391,0,0,-0.25,7.81157024793389,13.0934959349594,0,0.666666666666667,-0.0672268907563025,4.55555555555556,1,0,-0.291139240506329,0,-0.131708204475168,1,0.5,0.2,-0.625,0,1
0.172043010752688,0,2.22222222222222,0.183908045977012,1.11827956989247,0,-0.25,-0.178512396694215,6.7479674796748,0,0.238095238095238,-0.0672268907563025,-0.111111111111111,1,1,0.10126582278481,0,-0.0018191740949608,1,0.5,0.2,0.25,0,0
0.064516129032258,2,0,0.0689655172413793,0.0086021505376344,20,0,-0.158677685950413,0.0077235772357723,0.125,-0.19047619047619,13.4117647058824,2.88888888888889,0,0,1.48101265822785,1,0.315080953247226,2,0.25,1,-0.0625,0,1
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.188429752066116,-0.008130081300813,0,-0.19047619047619,0,0,0,0,-0.139240506329114,3,0.134982717846098,6,0.5,-0.8,-0.375,0,1
-0.021505376344086,0.2,0,-0.0229885057471264,0,30,0,1.03471074380165,-0.008130081300813,0,1.33333333333333,-0.0840336134453781,0,0,1,-0.240506329113924,0,-0.149172275786793,0,-0.25,1,-0.875,0,1
-0.21505376344086,-0.4,0,-0.229885057471264,0,0,0,-0.191735537190083,-0.008130081300813,0,-0.19047619047619,1.15966386554622,-0.111111111111111,0,0,-0.291139240506329,3,-0.102965253774786,0,-0.25,0.2,-0.375,0,1
0.086021505376344,-0.2,1.66666666666667,0.0919540229885057,2.69534050179212,0,-0.25,2.34710743801653,3.18292682926829,0,0.142857142857143,-0.0672268907563025,-0.111111111111111,0,0,-0.291139240506329,0,-0.149899945424777,0,0.5,-1.2,-0.6875,0,1
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.148760330578512,-0.008130081300813,0,-0.19047619047619,0,0,0,1,-0.139240506329114,0,-0.125886847371293,0,0.5,0.2,0.25,0,0
-0.193548387096774,-0.2,0.222222222222222,-0.206896551724138,0,0,-0.25,-0.115702479338843,3.2479674796748,0,-0.19047619047619,-0.0672268907563025,-0.111111111111111,0,0,-0.0886075949367088,0,-0.150263780243769,0,0.25,0.8,0.625,0,0
0.10752688172043,1.8,0.111111111111111,0.114942528735632,0.0344086021505376,0,0,-0.175206611570248,-0.008130081300813,0.5,-0.19047619047619,3.56302521008403,0.555555555555556,0,0,-0.164556962025316,0,-0.0720392941604511,0,0.5,0,1,0,0
-0.10752688172043,0.2,0,-0.114942528735632,0.0043010752688172,0,-0.25,-0.0760330578512396,-0.008130081300813,0.375,-0.19047619047619,10.7394957983193,2,0,0,-0.329113924050633,1,-0.148808440967801,0,0.5,-1.2,-0.0625,0,0
0.731182795698925,-0.4,0,0.781609195402299,9.23297491039426,0,1.125,0.317355371900826,0.008130081300813,480.5,0.428571428571429,0.638655462184874,-0.111111111111111,0,0,0.20253164556962,0,0.448972166636347,0,0.25,-1.2,-0.6875,0,1
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.198347107438017,-0.008130081300813,0,-0.19047619047619,0.554621848739496,-0.111111111111111,1,2,0.417721518987342,0,0.316172457704202,2,0.5,0.2,0.4375,0,0
0.408602150537634,0.2,3.66666666666667,0.183908045977012,0,0,-0.25,4.45289256198347,8.30081300813008,0,0.0476190476190476,0,2.88888888888889,0,0,-0.379746835443038,0,-0.151355284700746,0,0,0.6,-0.0625,0,1
0,-0.2,1.22222222222222,0,0,0,-0.25,1.48760330578512,2.9390243902439,0,0.19047619047619,-0.0672268907563025,-0.111111111111111,0,2,0.784810126582278,0,0.145897762415863,3,0.25,-1.2,-0.5,0,1
0.043010752688172,0.2,1.55555555555556,0.0459770114942528,0,0,-0.25,2.06280991735537,4.52439024390244,0,0.380952380952381,-0.0672268907563025,-0.111111111111111,0,1,0.126582278481013,0,0.0622157540476623,0,0,0.8,-0.5625,0,1
0.236559139784946,-0.4,2.44444444444444,0.252873563218391,0.0043010752688172,70,-0.25,-0.138842975206612,0.134146341463415,0,-0.19047619047619,4.42016806722689,-0.111111111111111,0,0,0.20253164556962,2,-0.0847735128251773,0,0.25,-1,-0.625,0,1
0.752688172043011,2.4,0.444444444444444,0.804597701149425,0.0186379928315412,20,6,-0.188429752066116,0.186991869918699,0.75,-0.19047619047619,9.66386554621849,0,0,0,0.0253164556962025,0,-0.133527378570129,0,0.25,-1,-0.6875,0,1
-0.236559139784946,-0.4,0.111111111111111,-0.252873563218391,0,10,-0.25,-0.168595041322314,-0.0044715447154471,0,-0.19047619047619,5.29411764705882,7,3,0,-0.291139240506329,13,-0.132799708932145,0,-0.75,-0.8,-0.0625,0,1
-0.10752688172043,0.4,0.444444444444444,-0.206896551724138,0,103,0,0.459504132231405,-0.008130081300813,0,0.142857142857143,-0.0840336134453781,-0.111111111111111,0,1,-0.20253164556962,0,-0.104784427869747,0,0.25,-0.4,0.9375,0,0
0.494623655913979,0.2,4,0.505747126436782,0,0,-0.25,-0.178512396694215,11.3170731707317,0,0.571428571428571,0,-0.111111111111111,0,0,-0.177215189873418,0,1.25413862106604,0,-0.25,1,-0.5,0,1
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.185123966942149,-0.008130081300813,0,-0.19047619047619,0,0,0,3,0.518987341772152,0,1.04384209568856,6,0.5,0.2,0.125,0,0
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,0.0066115702479338,-0.008130081300813,0,-0.19047619047619,0,0,0,0,0.379746835443038,0,8.44278697471348,0,-1,0.6,-0.75,0,1
0.193548387096774,0.2,2.33333333333333,0.206896551724138,0,0,0,0.393388429752066,1.04878048780488,0,0.19047619047619,-0.0672268907563025,0,0,0,11.2784810126582,0,30.7862470438421,0,-0.75,-0.4,0.5625,0,0
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.188429752066116,-0.008130081300813,0,-0.19047619047619,0,0,0,1,1.77215189873418,0,38.0822266690922,22,-0.75,-0.8,-0.5,0,2
-0.043010752688172,-0.4,0,-0.0689655172413793,0,3,-0.25,0.148760330578512,0.10650406504065,0,-0.0476190476190476,1.91596638655462,0,0,0,0.89873417721519,0,12.0774968164453,0,-0.75,-0.8,-0.5,0,1
0.32258064516129,-0.2,2.88888888888889,0.344827586206897,0,0,0.25,1.33884297520661,3.28861788617886,0,0.904761904761905,0,0.666666666666667,0,29,1.54430379746835,0,15.8788430052756,0,-0.75,-1.2,0.4375,0,0
-0.021505376344086,-0.4,0.111111111111111,-0.0229885057471264,0,177,0.5,2.61487603305785,-0.008130081300813,0,2.71428571428571,-0.0840336134453781,1.44444444444444,0,29,1.93670886075949,0,1.36256139712571,0,-0.75,0.2,0.9375,0,0
0.258064516129032,-0.4,22,0.275862068965517,0.07168458781362,300,1357.5,-0.168595041322314,-0.008130081300813,0.9,0,0.890756302521009,-0.111111111111111,0,0,14.0379746835443,0,1.40876841913771,4,-0.75,-0.4,0.625,0,0
-0.043010752688172,1.4,0,-0.0459770114942528,0.014336917562724,0,-0.25,-0.175206611570248,-0.008130081300813,0,-0.19047619047619,2.11764705882353,-0.111111111111111,0,0,1.74683544303797,0,0.150263780243769,0,-0.25,-0.2,-0.125,0,1
-0.10752688172043,-0.2,0.666666666666667,-0.114942528735632,0,0,-0.25,0.0826446280991735,0.59349593495935,0,-0.0476190476190476,-0.0672268907563025,-0.111111111111111,0,0,-0.278481012658228,1,-0.134255048208114,0,-0.25,0.4,0.1875,0,0
-0.193548387096774,0,0,-0.206896551724138,0.014336917562724,0,-0.25,-0.19504132231405,-0.008130081300813,0,-0.19047619047619,0.638655462184874,0,0,0,-0.291139240506329,1,-0.13534655266509,0,0,-0.6,-0.6875,0,1
-0.10752688172043,-0.2,0,-0.137931034482759,1.29032258064516,0,-0.25,-0.145454545454545,-0.008130081300813,50.375,0,0.0840336134453781,-0.111111111111111,0,0,-0.354430379746835,1,-0.15535746770966,0,-0.25,0.8,-0.6875,0,1
0.559139784946237,3.6,0,0.597701149425287,0.0043010752688172,10,0.25,0.0429752066115702,-0.0004065040650406,1.875,-0.19047619047619,21.8487394957983,8,0,0,-0.0379746835443038,1,4.72803347280335,0,0,0.2,0.5,0,0
1.33333333333333,0.2,8.33333333333333,1.42528735632184,0,0,0.25,3.35867768595041,5.19918699186992,0,3,-0.0672268907563025,-0.111111111111111,0,1,0.594936708860759,1,-0.118973985810442,0,0,-0.6,0.375,0,0
-0.236559139784946,-0.4,0.111111111111111,-0.252873563218391,0,0,-0.25,-0.191735537190083,-0.008130081300813,0,-0.19047619047619,0.453781512605042,-0.111111111111111,0,0,0.189873417721519,2,0.188102601418956,0,0,-1.2,-0.875,0,1
0.064516129032258,0.2,1.66666666666667,0.0689655172413793,0,0,-0.25,0.320661157024793,0.849593495934959,0,0.380952380952381,0,-0.111111111111111,0,0,-0.379746835443038,1,-0.145533927596871,0,-0.25,0,0.25,0,0
-0.193548387096774,-0.2,0.222222222222222,-0.206896551724138,0,0,-0.25,0.452892561983471,1.15853658536585,0,-0.142857142857143,-0.0672268907563025,-0.111111111111111,0,0,-0.139240506329114,2,-0.0116427142077496,0,-0.25,-0.4,-0.1875,0,1
-0.064516129032258,0.8,0,-0.0689655172413793,7.46953405017921,0,-0.25,-0.105785123966942,-0.008130081300813,93.875,-0.142857142857143,0.941176470588235,4.33333333333333,0,0,-0.151898734177215,0,-0.0876841913771147,0,-0.25,-0.2,0.375,0,0
-0.150537634408602,0,0,-0.160919540229885,0.007168458781362,0,0.5,-0.175206611570248,-0.008130081300813,0,-0.19047619047619,2.36974789915966,0.444444444444444,0,0,0.683544303797468,0,1.0558486447153,15,-0.75,0.2,0.8125,0,0
-0.21505376344086,-0.4,0,-0.229885057471264,0,0,0,-0.19504132231405,-0.008130081300813,0,-0.19047619047619,0.974789915966386,-0.111111111111111,0,0,-0.291139240506329,0,-0.133163543751137,0,-0.25,-0.8,-0.5,0,1
0.10752688172043,0.6,1.88888888888889,0.114942528735632,0,0,0.5,0.277685950413223,4.19105691056911,0,0.0476190476190476,0,2.44444444444444,1,0,-0.379746835443038,0,-0.137165726760051,0,0.25,0.8,0.875,0,0
-0.193548387096774,0,0,-0.206896551724138,0.007168458781362,0,-0.25,-0.19504132231405,-0.008130081300813,0,-0.19047619047619,1.64705882352941,0.444444444444444,0,0,0.79746835443038,0,-0.131344369656176,0,0.25,-0.2,0.3125,0,0
-0.193548387096774,-0.2,0.222222222222222,-0.206896551724138,0,0,0,0.201652892561983,0.727642276422764,0,-0.142857142857143,-0.0672268907563025,-0.111111111111111,0,0,-0.405063291139241,0,-0.15535746770966,0,0,0.2,0.25,0,0
0.967741935483871,9.6,0.111111111111111,1.03448275862069,0.03584229390681,0,1,-0.201652892561983,-0.008130081300813,0,-0.19047619047619,2.78991596638655,0.111111111111111,0,0,-0.240506329113924,0,0.0422048390030926,0,-0.25,-1.2,0.5625,0,0
0.043010752688172,-0.2,1.44444444444444,0.0459770114942528,0,0,-0.25,1.42479338842975,2.49593495934959,0,0.380952380952381,0,0.777777777777778,0,0,8.91139240506329,0,10.0374749863562,0,0.25,-0.2,0.9375,0,0
-0.172043010752688,-0.2,0,-0.183908045977012,0.860215053763441,0,0,0.284297520661157,-0.008130081300813,0,0,-0.0840336134453781,0,0,4,-0.443037974683544,0,-0.150263780243769,0,-1,0.8,-0.125,0,1
0,0.2,0,0,0.0114695340501792,0,1.75,-0.198347107438017,-0.008130081300813,0,-0.19047619047619,1.73109243697479,0.444444444444444,0,0,-0.0759493670886076,0,-0.151355284700746,0,0.25,0.2,0.5,0,0
0.21505376344086,0.4,0,0.229885057471264,0.0043010752688172,0,1,-0.0297520661157024,-0.008130081300813,1.5,-0.19047619047619,15.7142857142857,3.88888888888889,0,2,0.873417721518987,0,8.32781517191195,2,0.25,-0.4,-0.1875,0,1
-0.193548387096774,0.2,0.333333333333333,-0.206896551724138,0,0,-0.25,-0.0793388429752066,0.40650406504065,0,-0.0476190476190476,0,0,0,0,-0.430379746835443,0,-0.156812806985629,0,0.25,-1.2,-0.3125,0,1
-0.236559139784946,-0.4,0,-0.252873563218391,0,0,-0.25,-0.198347107438017,-0.008130081300813,0,-0.19047619047619,0.420168067226891,-0.111111111111111,0,4,0.291139240506329,0,-0.130980534837184,14,0.25,-1.2,0.5,0,0
-0.236559139784946,0.2,0,-0.252873563218391,0,0,-0.25,-0.201652892561983,-0.008130081300813,0,-0.19047619047619,0,0,0,0,1.30379746835443,0,0.508277242132072,0,0.25,0,-0.8125,0,1
-0.21505376344086,-0.4,0,-0.229885057471264,0,67,0,0.0826446280991735,-0.008130081300813,0,-0.0476190476190476,-0.0840336134453781,0,0,0,-0.405063291139241,0,-0.152446789157722,0,0.25,0,-0.125,0,1
0.193548387096774,-0.2,0.111111111111111,0.206896551724138,0,7,0.5,0.0330578512396694,-0.008130081300813,0,0.857142857142857,-0.0840336134453781,-0.111111111111111,0,0,-0.443037974683544,0,-0.157176641804621,1,-1.75,0.6,-0.25,0,1
0.817204301075269,0.2,0.111111111111111,0.873563218390805,0.050179211469534,0,0.75,-0.191735537190083,-0.008130081300813,5.125,-0.19047619047619,2.57142857142857,-0.111111111111111,0,0,0.265822784810127,0,0.0116427142077496,0,-1.75,0.4,-0.5,0,1
-0.043010752688172,-0.4,0,-0.0459770114942528,0.0186379928315412,30,0,-0.171900826446281,0.0943089430894308,1,-0.19047619047619,2.89075630252101,-0.111111111111111,0,3,-0.189873417721519,0,0.171002364926323,0,0.25,1,-0.0625,0,1
10.6666666666667,22,0,11.1954022988506,42.4229390681004,0,0.825,7.43140495867769,0.032520325203252,1581.625,5.47619047619048,2.08403361344538,1.11111111111111,0,0,-0.354430379746835,0,-0.153902128433691,0,-1.25,-0.2,0.5,0,0
-0.172043010752688,-0.2,0.111111111111111,-0.206896551724138,0,0,0,1.34214876033058,-0.008130081300813,0,1.76190476190476,-0.0840336134453781,0.444444444444444,0,0,-0.253164556962025,0,-0.153174458795707,0,-1,0.6,0.5625,0,0
0.989247311827957,-0.4,0,1.05747126436782,0,205,0,10.1586776859504,-0.008130081300813,0.75,24,0.302521008403361,-0.111111111111111,0,29,29.1012658227848,0,43.6499909041295,0,0.5,-0.8,0.0625,0,0
0.344086021505376,-0.2,0.222222222222222,0.367816091954023,0,0,0.5,0.413223140495868,-0.008130081300813,0,1.85714285714286,-0.0840336134453781,0.222222222222222,0,29,3.49367088607595,0,4.82408586501728,0,-0.5,0.8,0.75,0,0
-0.086021505376344,1,0,-0.0919540229885057,0,40,0,3.19338842975207,-0.008130081300813,0,7.19047619047619,-0.0840336134453781,0.777777777777778,0,1,-0.164556962025316,0,1.16245224668001,0,-1,-0.2,-0.375,0,1
0.172043010752688,3,1.77777777777778,0.183908045977012,0,143,0.25,4.85619834710744,-0.008130081300813,1.1875,9.66666666666667,0.100840336134454,-0.111111111111111,0,0,1.67088607594937,9,3.11297071129707,30,0.25,0,0,0,2
0.580645161290323,0,0,0.620689655172414,0,12,0,2.55206611570248,-0.008130081300813,0,9,-0.0840336134453781,0,0,0,-0.113924050632911,0,0.297980716754593,3,0.5,-0.6,0.6875,0,0
-0.21505376344086,0.2,0.777777777777778,-0.229885057471264,2.40860215053763,0,-0.25,0.753719008264463,2.45528455284553,0,0.142857142857143,-0.0672268907563025,2.44444444444444,0,0,0.354430379746835,1,1.14971802801528,30,0.5,-1.2,-0.8125,0,2
0,-0.2,1.22222222222222,0,0,0,-0.25,0.915702479338843,1.46747967479675,0,0.238095238095238,0,-0.111111111111111,0,1,0.164556962025316,1,1.58013461888303,30,0,0.8,0.3125,0,2
-0.193548387096774,0.2,0.888888888888889,-0.206896551724138,2.40860215053763,0,0.25,1.99669421487603,5.21138211382114,0,0.0952380952380952,0,4,0,0,-0.10126582278481,8,1.7118428233582,30,0,0.8,-0.5625,0,2
-0.193548387096774,0.2,0.444444444444444,-0.206896551724138,0,0,-0.25,0.148760330578512,0.865853658536585,0,-0.0476190476190476,-0.0672268907563025,-0.111111111111111,0,0,0.860759493670886,0,-0.142987083863926,1,0,1,-0.875,0,1
0,1.7,0,0,0.043010752688172,2,-0.25,-0.0958677685950413,0.0699186991869918,0.375,-0.0476190476190476,6.7563025210084,2.66666666666667,0,0,-0.177215189873418,1,0.571220665817719,4,0,-1.2,0.125,0,0
0,-0.4,1,0,0,4,0,0.472727272727273,-0.008130081300813,0,0.285714285714286,-0.0840336134453781,-0.111111111111111,1,0,1.53164556962025,1,0.114244133163544,7,0,-0.6,0.1875,0,0
-0.236559139784946,-0.4,0.222222222222222,-0.252873563218391,0,509,0.5,-0.16198347107438,-0.008130081300813,0,-0.19047619047619,-0.0840336134453781,0.888888888888889,0,0,-0.291139240506329,0,1.2650536656358,0,0,-0.2,-0.8125,0,1
-0.236559139784946,-0.2,0,-0.252873563218391,0,0,-0.25,0.0495867768595041,0.365853658536585,0,-0.19047619047619,-0.0672268907563025,-0.111111111111111,0,0,1.15189873417722,0,-0.141895579406949,0,0.25,0.4,0.75,0,0
1.13978494623656,0.2,8.77777777777778,1.2183908045977,0,0,-0.25,7.55702479338843,9.71544715447154,0,1.85714285714286,0,-0.111111111111111,0,0,-0.253164556962025,0,0.0065490267418591,0,0,0.2,-0.3125,0,1
-0.236559139784946,0.2,0.222222222222222,-0.252873563218391,0,0,-0.25,0.221487603305785,1.75609756097561,0,-0.0952380952380952,0,1,0,0,0.240506329113924,0,-0.144078588320902,1,0,-0.4,-0.75,0,1
-0.236559139784946,-0.2,0,-0.252873563218391,0,0,-0.25,0.241322314049587,0.991869918699187,0,-0.19047619047619,-0.0672268907563025,0,0,0,-0.278481012658228,0,-0.124795342914317,1,0,-0.4,-0.75,0,1
-0.236559139784946,0.2,0.666666666666667,-0.252873563218391,2.40860215053763,0,-0.25,0.244628099173554,1.45934959349593,0,0.0952380952380952,-0.0672268907563025,1.11111111111111,0,1,0.0759493670886076,1,0.346006912861561,8,0,-1.2,-0.75,0,1
-0.193548387096774,-0.2,0,-0.206896551724138,0.0014336917562724,0,-0.25,-0.155371900826446,-0.008130081300813,0.125,-0.19047619047619,3.56302521008403,1.11111111111111,0,0,0.518987341772152,0,0.063671093323631,1,0,-0.4,-0.8125,0,1
11.7634408602151,0.2,63.1111111111111,12.5747126436782,62.7813620071685,0,0.25,-0.135537190082645,268.626016260163,0,21.952380952381,0,0,0,0,0.240506329113924,0,-0.144078588320902,1,0,-0.4,-0.75,0,1
